Year,Quarter,Month number,Region,Offence category,Offence type,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,Region_Barkly,Region_Big Rivers,Region_Central Australia,Region_East Arnhem,Region_Top End
2025,2,4,Central Australia,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,1,False,False,True,False,False
2025,2,4,Central Australia,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,3,False,False,True,False,False
2025,2,4,Central Australia,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,12,False,False,True,False,False
2025,2,4,Central Australia,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,72,False,False,True,False,False
2025,2,4,Central Australia,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,34,False,False,True,False,False
2025,2,4,Central Australia,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,2,False,False,True,False,False
2025,2,4,Central Australia,07 Theft,07* Other theft,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,158,False,False,True,False,False
2025,2,4,Central Australia,07 Theft,071 Motor vehicle theft and related offences,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,11,False,False,True,False,False
2025,2,4,Central Australia,11 Property damage offences,11 Property damage offences,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,211,False,False,True,False,False
2025,2,4,East Arnhem,02 Assault,021 Serious Assault,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,4,False,False,False,True,False
2025,2,4,East Arnhem,02 Assault,021 Serious Assault,0,1,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,25,False,False,False,True,False
2025,2,4,East Arnhem,02 Assault,021 Serious Assault,1,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,2,False,False,False,True,False
2025,2,4,East Arnhem,02 Assault,021 Serious Assault,1,1,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,5,False,False,False,True,False
2025,2,4,East Arnhem,02 Assault,023 Common Assault,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,1,False,False,False,True,False
2025,2,4,East Arnhem,02 Assault,023 Common Assault,0,1,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,7,False,False,False,True,False
2025,2,4,East Arnhem,02 Assault,023 Common Assault,1,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,2,False,False,False,True,False
2025,2,4,East Arnhem,03 Sexual offences,031 Sexual assault of an adult,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,4,False,False,False,True,False
2025,2,4,East Arnhem,03 Sexual offences,032 Sexual assault of a child,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,1,False,False,False,True,False
2025,2,4,East Arnhem,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,2,False,False,False,True,False
2025,2,4,East Arnhem,03 Sexual offences,"035, 039 Other sexual offences",0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,2,False,False,False,True,False
2025,2,4,East Arnhem,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,3,False,False,False,True,False
2025,2,4,East Arnhem,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,2,False,False,False,True,False
2025,2,4,East Arnhem,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,1,False,False,False,True,False
2025,2,4,East Arnhem,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,2,False,False,False,True,False
2025,2,4,East Arnhem,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,15,False,False,False,True,False
2025,2,4,East Arnhem,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,20,False,False,False,True,False
2025,2,4,East Arnhem,07 Theft,07* Other theft,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,18,False,False,False,True,False
2025,2,4,East Arnhem,07 Theft,071 Motor vehicle theft and related offences,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,1,False,False,False,True,False
2025,2,4,East Arnhem,11 Property damage offences,11 Property damage offences,0,0,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,38,False,False,False,True,False
2025,2,4,Greater Darwin,01 Homicide,0110 Murder,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,1,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,021 Serious Assault,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,58,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,021 Serious Assault,0,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,63,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,021 Serious Assault,1,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,48,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,021 Serious Assault,1,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,98,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,022 Assault of a prescribed officer,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,2,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,022 Assault of a prescribed officer,0,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,1,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,5,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,1,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,023 Common Assault,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,30,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,023 Common Assault,0,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,6,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,023 Common Assault,1,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,13,False,False,False,False,False
2025,2,4,Greater Darwin,02 Assault,023 Common Assault,1,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,10,False,False,False,False,False
2025,2,4,Greater Darwin,03 Sexual offences,031 Sexual assault of an adult,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,17,False,False,False,False,False
2025,2,4,Greater Darwin,03 Sexual offences,032 Sexual assault of a child,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,4,False,False,False,False,False
2025,2,4,Greater Darwin,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,1,False,False,False,False,False
2025,2,4,Greater Darwin,03 Sexual offences,"035, 039 Other sexual offences",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,1,False,False,False,False,False
2025,2,4,Greater Darwin,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,2,False,False,False,False,False
2025,2,4,Greater Darwin,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,24,False,False,False,False,False
2025,2,4,Greater Darwin,04 Harm or endanger persons,045 Driving causing serious injury,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,2,False,False,False,False,False
2025,2,4,Greater Darwin,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,8,False,False,False,False,False
2025,2,4,Greater Darwin,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,33,False,False,False,False,False
2025,2,4,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,13,False,False,False,False,False
2025,2,4,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,38,False,False,False,False,False
2025,2,4,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,24,False,False,False,False,False
2025,2,4,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,4,False,False,False,False,False
2025,2,4,Greater Darwin,07 Theft,07* Other theft,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,379,False,False,False,False,False
2025,2,4,Greater Darwin,07 Theft,071 Motor vehicle theft and related offences,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,29,False,False,False,False,False
2025,2,4,Greater Darwin,11 Property damage offences,11 Property damage offences,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,8706,49047,1582,7541,63141,31359,79637,57761,1935,300710,277,False,False,False,False,False
2025,2,4,Top End,02 Assault,021 Serious Assault,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,16,False,False,False,False,True
2025,2,4,Top End,02 Assault,021 Serious Assault,0,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,49,False,False,False,False,True
2025,2,4,Top End,02 Assault,021 Serious Assault,1,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,1,False,False,False,False,True
2025,2,4,Top End,02 Assault,021 Serious Assault,1,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,19,False,False,False,False,True
2025,2,4,Top End,02 Assault,022 Assault of a prescribed officer,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,3,False,False,False,False,True
2025,2,4,Top End,02 Assault,022 Assault of a prescribed officer,0,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,1,False,False,False,False,True
2025,2,4,Top End,02 Assault,022 Assault of a prescribed officer,1,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,2,False,False,False,False,True
2025,2,4,Top End,02 Assault,023 Common Assault,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,4,False,False,False,False,True
2025,2,4,Top End,02 Assault,023 Common Assault,0,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,3,False,False,False,False,True
2025,2,4,Top End,02 Assault,023 Common Assault,1,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1564,12126,487,3360,20503,16817,32600,42411,1152,131020,1,False,False,False,False,True
