As At,Year,Month number,Offence category,Offence type ,Alcohol involvement,DV involvement,Reporting Region,Statistical Area 2,Number of offences
2/02/2026,2023,12,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Weddell,1
2/02/2026,2023,12,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,West Arnhem,1
2/02/2026,2023,12,07 Theft,071 Motor vehicle theft and related offences,-,-,Palmerston,,13
2/02/2026,2023,12,07 Theft,071 Motor vehicle theft and related offences,-,-,Tennant Creek,,2
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,Alice Springs,,153
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,Darwin,,291
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,Katherine,,31
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,Nhulunbuy,,5
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Alligator,10
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Anindilyakwa,4
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Barkly,2
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Daly,4
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,East Arnhem,5
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Elsey,1
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Gulf,4
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Howard Springs,6
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Humpty Doo,7
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Petermann - Simpson,5
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Tanami,1
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Thamarrurr,2
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Tiwi Islands,10
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Victoria River,1
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Virginia,19
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Weddell,7
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,West Arnhem,2
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Yuendumu - Anmatjere,3
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,NT Balance,Unknown ,12
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,Palmerston,,93
2/02/2026,2023,12,07 Theft,07* Other theft,-,-,Tennant Creek,,21
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,Alice Springs,,274
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,Darwin,,171
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,Katherine,,52
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,Nhulunbuy,,6
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Alligator,3
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Anindilyakwa,2
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Barkly,4
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Daly,1
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,East Arnhem,14
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Elsey,4
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Gulf,6
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Howard Springs,4
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Humpty Doo,2
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Petermann - Simpson,1
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Sandover - Plenty,3
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tanami,1
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Thamarrurr,9
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tiwi Islands,4
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Victoria River,2
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Virginia,2
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Weddell,7
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,West Arnhem,12
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,1
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Unknown ,4
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,Palmerston,,78
2/02/2026,2023,12,11 Property damage offences,11 Property damage offences,-,-,Tennant Creek,,42
2/02/2026,2024,1,01 Homicide,0110 Murder,-,-,Alice Springs,,1
2/02/2026,2024,1,01 Homicide,0132 Driving causing death,-,-,Alice Springs,,2
2/02/2026,2024,1,01 Homicide,0132 Driving causing death,-,-,Darwin,,1
2/02/2026,2024,1,01 Homicide,0132 Driving causing death,-,-,NT Balance,Elsey,1
2/02/2026,2024,1,01 Homicide,0132 Driving causing death,-,-,NT Balance,Humpty Doo,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,Alice Springs,,25
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,Darwin,,60
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,Katherine,,5
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,Nhulunbuy,,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Anindilyakwa,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Barkly,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,East Arnhem,6
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Gulf,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Howard Springs,5
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Humpty Doo,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Sandover - Plenty,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Tanami,3
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Thamarrurr,5
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Tiwi Islands,3
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Victoria River,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Virginia,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,NT Balance,Unknown ,8
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,No,Palmerston,,17
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,Alice Springs,,52
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,Darwin,,43
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,Katherine,,12
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Anindilyakwa,5
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Barkly,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Daly,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,East Arnhem,23
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Elsey,4
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Gulf,12
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Petermann - Simpson,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Sandover - Plenty,3
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Tanami,13
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Thamarrurr,19
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Tiwi Islands,9
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Victoria River,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,West Arnhem,15
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,5
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,NT Balance,Unknown ,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,Palmerston,,16
2/02/2026,2024,1,02 Assault,021 Serious Assault,No,Yes,Tennant Creek,,8
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,Alice Springs,,21
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,Darwin,,22
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,Katherine,,4
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,Nhulunbuy,,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,NT Balance,Elsey,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,NT Balance,Gulf,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,NT Balance,Howard Springs,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,NT Balance,Humpty Doo,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,NT Balance,Thamarrurr,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,NT Balance,Tiwi Islands,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,Palmerston,,11
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,No,Tennant Creek,,5
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,Alice Springs,,50
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,Darwin,,53
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,Katherine,,34
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,Nhulunbuy,,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Alligator,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Anindilyakwa,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Barkly,3
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Daly,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,East Arnhem,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Elsey,6
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Gulf,4
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Humpty Doo,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Petermann - Simpson,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Sandover - Plenty,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Tanami,6
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Thamarrurr,3
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Tiwi Islands,6
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Virginia,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Weddell,1
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,3
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Unknown ,2
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,Palmerston,,22
2/02/2026,2024,1,02 Assault,021 Serious Assault,Yes,Yes,Tennant Creek,,18
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,Alice Springs,,4
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,Darwin,,4
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,Katherine,,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,East Arnhem,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Petermann - Simpson,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Thamarrurr,2
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Tiwi Islands,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,No,Palmerston,,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,Yes,NT Balance,East Arnhem,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,No,Yes,NT Balance,Tanami,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,Yes,No,Alice Springs,,6
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,Yes,No,Darwin,,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,Yes,No,Katherine,,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,Yes,No,Palmerston,,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Darwin,,1
2/02/2026,2024,1,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Katherine,,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,Alice Springs,,18
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,Darwin,,31
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,Katherine,,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Daly,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,East Arnhem,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Elsey,3
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Gulf,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Howard Springs,3
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Humpty Doo,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Sandover - Plenty,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Tanami,3
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Thamarrurr,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,NT Balance,Tiwi Islands,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,No,Palmerston,,7
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,Alice Springs,,8
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,Darwin,,3
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,Katherine,,4
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,Alligator,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,Anindilyakwa,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,East Arnhem,4
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,Gulf,7
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,Petermann - Simpson,2
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,Sandover - Plenty,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,Tiwi Islands,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,Victoria River,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,NT Balance,West Arnhem,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,Palmerston,,1
2/02/2026,2024,1,02 Assault,023 Common Assault,No,Yes,Tennant Creek,,1
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,No,Alice Springs,,8
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,No,Darwin,,12
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,No,Katherine,,2
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,No,Nhulunbuy,,1
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,No,Palmerston,,3
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,No,Tennant Creek,,3
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,Alice Springs,,8
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,Darwin,,6
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,Katherine,,3
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,Nhulunbuy,,1
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,NT Balance,Gulf,1
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,NT Balance,Victoria River,1
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,NT Balance,Weddell,1
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,Palmerston,,2
2/02/2026,2024,1,02 Assault,023 Common Assault,Yes,Yes,Tennant Creek,,4
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,Alice Springs,,2
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,Darwin,,10
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,Katherine,,1
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,NT Balance,Barkly,1
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,NT Balance,East Arnhem,2
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,NT Balance,Tanami,1
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,Palmerston,,2
2/02/2026,2024,1,03 Sexual offences,031 Sexual assault of an adult,-,-,Tennant Creek,,1
2/02/2026,2024,1,03 Sexual offences,032 Sexual assault of a child,-,-,Alice Springs,,2
2/02/2026,2024,1,03 Sexual offences,032 Sexual assault of a child,-,-,Darwin,,2
2/02/2026,2024,1,03 Sexual offences,032 Sexual assault of a child,-,-,Katherine,,1
2/02/2026,2024,1,03 Sexual offences,032 Sexual assault of a child,-,-,NT Balance,Gulf,1
2/02/2026,2024,1,03 Sexual offences,032 Sexual assault of a child,-,-,NT Balance,Humpty Doo,1
2/02/2026,2024,1,03 Sexual offences,032 Sexual assault of a child,-,-,Palmerston,,5
2/02/2026,2024,1,03 Sexual offences,"033, 034 Other child-related sexual offences",-,-,Darwin,,4
2/02/2026,2024,1,03 Sexual offences,"033, 034 Other child-related sexual offences",-,-,Katherine,,1
2/02/2026,2024,1,03 Sexual offences,"035, 039 Other sexual offences",-,-,Alice Springs,,2
2/02/2026,2024,1,03 Sexual offences,"035, 039 Other sexual offences",-,-,Darwin,,1
2/02/2026,2024,1,03 Sexual offences,"035, 039 Other sexual offences",-,-,NT Balance,East Arnhem,1
2/02/2026,2024,1,03 Sexual offences,"035, 039 Other sexual offences",-,-,NT Balance,Howard Springs,1
2/02/2026,2024,1,03 Sexual offences,"035, 039 Other sexual offences",-,-,NT Balance,Thamarrurr,1
2/02/2026,2024,1,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",-,-,Alice Springs,,1
2/02/2026,2024,1,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",-,-,NT Balance,Barkly,1
2/02/2026,2024,1,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",-,-,Palmerston,,1
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Alice Springs,,11
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Darwin,,8
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Katherine,,5
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Anindilyakwa,1
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,East Arnhem,2
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Elsey,1
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Gulf,1
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Petermann - Simpson,1
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Sandover - Plenty,2
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Tanami,1
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Tiwi Islands,1
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,West Arnhem,2
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Unknown ,2
2/02/2026,2024,1,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Palmerston,,7
